Household
Date,P[W]
2014-01-01 21:52:00,2465.8179484355965
2014-01-01 21:53:00,2420.283355657314
2014-01-01 21:54:00,2388.9274023895487
2014-01-01 21:55:00,2318.766857558503
2014-01-01 21:56:00,2326.9841607500493
2014-01-01 21:57:00,2360.7923757774156
2014-01-01 21:58:00,2341.3246809183784
2014-01-01 21:59:00,2358.131644561906
2014-01-01 22:00:00,2365.926194120789
2014-01-01 22:01:00,2385.125729151886
2014-01-01 22:02:00,2350.597792457453
2014-01-01 22:03:00,2373.8640458565287
2014-01-01 22:04:00,2348.1138601080293
2014-01-01 22:05:00,2241.403286150621
2014-01-01 22:06:00,2288.4319802323366
2014-01-01 22:07:00,2323.352533829051
2014-01-01 22:08:00,2265.1667331835897
2014-01-01 22:09:00,2350.679238207016
2014-01-01 22:10:00,2392.188827871259
2014-01-01 22:11:00,2371.495401858106
2014-01-01 22:12:00,2294.7291173084063
2014-01-01 22:13:00,2374.7198426851664
2014-01-01 22:14:00,2302.33790666328
2014-01-01 22:15:00,2272.710360439727
2014-01-01 22:16:00,2253.494187163739
2014-01-01 22:17:00,2263.580447065234
2014-01-01 22:18:00,2253.775069364703
2014-01-01 22:19:00,2276.125490882058
2014-01-01 22:20:00,2269.995366106997
2014-01-01 22:21:00,2256.4226049248664
2014-01-01 22:22:00,2272.362935058848
2014-01-01 22:23:00,2304.2365894119926
2014-01-01 22:24:00,2286.313203049115
2014-01-01 22:25:00,2158.665239385742
2014-01-01 22:26:00,2099.232597277483
2014-01-01 22:27:00,2267.607498536387
2014-01-01 22:28:00,2146.4552120602657
2014-01-01 22:29:00,2197.4137824925833
2014-01-01 22:30:00,2143.9450392265885
2014-01-01 22:31:00,2106.0965138213937
2014-01-01 22:32:00,2216.960203521692
2014-01-01 22:33:00,2221.4835258722837
2014-01-01 22:34:00,2148.2866050412804
2014-01-01 22:35:00,2041.094515314126
2014-01-01 22:36:00,2136.817555095107
2014-01-01 22:37:00,2177.1522671590083
2014-01-01 22:38:00,2076.998422572957
2014-01-01 22:39:00,2153.4440826680197
2014-01-01 22:40:00,2136.7933420527397
2014-01-01 22:41:00,2159.757333887243
2014-01-01 22:42:00,2129.957396424545
2014-01-01 22:43:00,2068.4627665937937
2014-01-01 22:44:00,2170.0353663882474
2014-01-01 22:45:00,2095.3241614686285
2014-01-01 22:46:00,2094.88306580036
2014-01-01 22:47:00,2042.5368875497659
2014-01-01 22:48:00,2059.9430454704516
2014-01-01 22:49:00,2030.7293178369064
2014-01-01 22:50:00,2059.1404156281665
2014-01-01 22:51:00,2146.147927263439
2014-01-01 22:52:00,1984.6993035853461
2014-01-01 22:53:00,1965.3057777422955
2014-01-01 22:54:00,2112.1900401733587
2014-01-01 22:55:00,2020.7717683934736
2014-01-01 22:56:00,1990.350062250513
2014-01-01 22:57:00,2068.3245682713577
2014-01-01 22:58:00,1978.5346517956502
2014-01-01 22:59:00,2092.5630449088767
2014-01-01 23:00:00,2027.5675972046738
2014-01-01 23:01:00,1961.6466729223512
2014-01-01 23:02:00,2086.241373194221
2014-01-01 23:03:00,1940.387302165407
2014-01-01 23:04:00,2000.038859163262
2014-01-01 23:05:00,1970.1243109323811
2014-01-01 23:06:00,2012.437482187521
2014-01-01 23:07:00,2017.582455839133
2014-01-01 23:08:00,1933.2299248677898
2014-01-01 23:09:00,1886.0485916596226
2014-01-01 23:10:00,1938.77541219246
2014-01-01 23:11:00,1873.9165167728543
2014-01-01 23:12:00,2000.46589887661
2014-01-01 23:13:00,1898.5869383890551
2014-01-01 23:14:00,1865.4277291132548
2014-01-01 23:15:00,1884.8320740372315
2014-01-01 23:16:00,1800.1172335157873
2014-01-01 23:17:00,1810.7401946627833
2014-01-01 23:18:00,1911.1614242489095
2014-01-01 23:19:00,1810.0889572605565
2014-01-01 23:20:00,1782.3548030124643
2014-01-01 23:21:00,1853.2740397873542
2014-01-01 23:22:00,1877.4426614453434
2014-01-01 23:23:00,1845.796806707555
2014-01-01 23:24:00,1851.3194850775071
2014-01-01 23:25:00,1755.3222161794129
2014-01-01 23:26:00,1713.6938571243554
2014-01-01 23:27:00,1851.4516844900006
2014-01-01 23:28:00,1751.8304561725015
2014-01-01 23:29:00,1746.9817231410327
2014-01-01 23:30:00,1817.472132938825
2014-01-01 23:31:00,1770.3937521609398
2014-01-01 23:32:00,1756.877889502312
2014-01-01 23:33:00,1833.81694153682
2014-01-01 23:34:00,1684.8569625486543
2014-01-01 23:35:00,1754.8743101489276
2014-01-01 23:36:00,1702.7664243599231
2014-01-01 23:37:00,1704.7635371357276
2014-01-01 23:38:00,1759.1608474846394
2014-01-01 23:39:00,1699.5187231525942
2014-01-01 23:40:00,1692.417914047673
2014-01-01 23:41:00,1710.491977702197
2014-01-01 23:42:00,1629.9704624575334
2014-01-01 23:43:00,1597.5977533140847
2014-01-01 23:44:00,1578.6472275358547
2014-01-01 23:45:00,1523.8892851130297
2014-01-01 23:46:00,1716.3275399599236
2014-01-01 23:47:00,1549.6581410578171
2014-01-01 23:48:00,1585.0492271749843
2014-01-01 23:49:00,1573.5572322437233
2014-01-01 23:50:00,1594.0475281938232
2014-01-01 23:51:00,1610.737324997138
2014-01-01 23:52:00,1604.242053138264
2014-01-01 23:53:00,1523.3277331171334
2014-01-01 23:54:00,1535.3847267076676
2014-01-01 23:55:00,1549.1256676575874
2014-01-01 23:56:00,1513.8152915601377
2014-01-01 23:57:00,1597.8682942268288
2014-01-01 23:58:00,1533.2995903589765
2014-01-01 23:59:00,1536.7438893024912
